onset	duration	trial_type	value	sample
10.05859375	1.0	NonTarget	1	2575
10.24609375	1.0	NonTarget	1	2623
10.37109375	1.0	NonTarget	1	2655
10.52734375	1.0	NonTarget	1	2695
10.68359375	1.0	NonTarget	1	2735
10.83984375	1.0	NonTarget	1	2775
10.96484375	1.0	NonTarget	1	2807
11.12109375	1.0	Target	2	2847
11.27734375	1.0	NonTarget	1	2887
11.43359375	1.0	Target	2	2927
11.58984375	1.0	NonTarget	1	2967
11.71484375	1.0	NonTarget	1	2999
11.90234375	1.0	NonTarget	1	3047
12.02734375	1.0	NonTarget	1	3079
12.18359375	1.0	NonTarget	1	3119
12.33984375	1.0	NonTarget	1	3159
12.49609375	1.0	NonTarget	1	3199
12.65234375	1.0	NonTarget	1	3239
12.77734375	1.0	NonTarget	1	3271
12.96484375	1.0	NonTarget	1	3319
13.08984375	1.0	NonTarget	1	3351
13.24609375	1.0	NonTarget	1	3391
13.40234375	1.0	Target	2	3431
13.55859375	1.0	NonTarget	1	3471
13.68359375	1.0	NonTarget	1	3503
13.83984375	1.0	NonTarget	1	3543
13.99609375	1.0	NonTarget	1	3583
14.15234375	1.0	Target	2	3623
14.30859375	1.0	NonTarget	1	3663
14.43359375	1.0	NonTarget	1	3695
14.62109375	1.0	NonTarget	1	3743
14.74609375	1.0	NonTarget	1	3775
14.90234375	1.0	NonTarget	1	3815
15.05859375	1.0	NonTarget	1	3855
15.18359375	1.0	NonTarget	1	3887
15.37109375	1.0	NonTarget	1	3935
15.49609375	1.0	NonTarget	1	3967
15.65234375	1.0	NonTarget	1	4007
15.80859375	1.0	NonTarget	1	4047
15.96484375	1.0	NonTarget	1	4087
16.12109375	1.0	Target	2	4127
16.24609375	1.0	NonTarget	1	4159
16.43359375	1.0	NonTarget	1	4207
16.55859375	1.0	NonTarget	1	4239
16.71484375	1.0	NonTarget	1	4279
16.87109375	1.0	NonTarget	1	4319
17.02734375	1.0	NonTarget	1	4359
17.15234375	1.0	Target	2	4391
17.30859375	1.0	NonTarget	1	4431
17.46484375	1.0	NonTarget	1	4471
17.62109375	1.0	NonTarget	1	4511
17.77734375	1.0	NonTarget	1	4551
17.90234375	1.0	NonTarget	1	4583
18.05859375	1.0	NonTarget	1	4623
18.21484375	1.0	Target	2	4663
18.37109375	1.0	NonTarget	1	4703
18.52734375	1.0	NonTarget	1	4743
18.68359375	1.0	NonTarget	1	4783
18.83984375	1.0	NonTarget	1	4823
18.96484375	1.0	NonTarget	1	4855
19.12109375	1.0	NonTarget	1	4895
19.27734375	1.0	NonTarget	1	4935
19.43359375	1.0	NonTarget	1	4975
19.58984375	1.0	NonTarget	1	5015
